id,name,content,creat_date
480,L-Carvone,"\chemfig{
            % 1
           -% 2
    =^[:300]% 3
           -% 4
      -[:60]% 5
               (
              <:% 9
                   (
             -[:300]% 11
                   )
          =[:60]% 10
               )
     -[:120]% 6
     -[:180]% 7
               (
         -[:240]% -> 2
               )
     =[:120]O% 8
}",2018-10-18 12:58:42
479,Caryophyllene,"\chemfig{
           % 1
     -[:40]% 2
    -[:330]% 13
     -[:10]% 12
     -[:50]% 11
         <:% 10
              (
              -% 14
              )
              (
        -[:270]% 15
              )
     -[:90]% 9
    -[:180]% 8
              (
        -[:270]% -> 11
              )
    <[:130]% 6
              (
         =[:60]% 7
              )
    -[:170]% 5
    -[:210]% 4
    -[:250]% 3
              (
        =[:290]% -> 2
              )
}",2018-10-18 12:58:28
478,Cassiterite,"\chemfig{
     O% 1
    =Sn% 2
    =O% 3
}",2018-10-18 12:58:19
477,Catechol,"\chemfig{
              OH% 7
    -[:210,,1]% 5
       -[:270]% 4
                 (
       -[:330,,,1]OH% 8
                 )
      =_[:210]% 3
       -[:150]% 2
       =_[:90]% 1
        -[:30]% 6
                 (
          =_[:330]% -> 5
                 )
}",2018-10-18 12:58:10
476,Celestine,"\chemfig{
                               ^{\mcfminus}O% 1
                      -[:60,,2]S% 2
                                  (
                            =[:330]O% 3
                                  )
                                  (
                            =[:150]O% 4
                                  )
                         -[:60]\mcfright{O}{^{\mcfminus}}% 5
    -[:323.8,2.932,,,draw=none]\mcfright{Sr}{^{2\mcfplus}}% 6
}",2018-10-18 12:57:58
475,Cembranolide,"\chemfig{
             % 1
     -[:42.9]% 2
    -[:325.7]% 16
    -[:351.4]% 15
     -[:17.1]% 14
     =[:42.9]% 13
                (
        -[:325.7]% 17
                )
     -[:68.6]% 12
     -[:94.3]% 11
      -[:120]% 10
                (
           -[:48]% 21
                    (
              =[:102]% 22
                    )
          -[:336]% 19
                    (
               =[:30]O% 20
                    )
          -[:264]O% 18
          -[:192]% -> 11
                )
    -[:145.7]% 9
    -[:171.4]% 7
    -[:197.1]% 6
                (
         -[:77.1]O% 8
        -[:317.1]% -> 7
                )
                (
          -[:150]% 23
                )
    -[:222.9]% 5
    -[:248.6]% 4
    -[:274.3]% 3
                (
          =[:300]% -> 2
                )
}",2018-10-18 12:57:47
474,Cerussite,"\chemfig{
                             O% 2
                       =[:90]% 1
                                (
                      -[:150,,,2]^{\mcfminus}O% 3
                                )
                       -[:30]\mcfright{O}{^{\mcfminus}}% 4
    -[:323.1,2.5,,,draw=none]\mcfright{Pb}{^{2\mcfplus}}% 5
}",2018-10-18 12:57:34
473,Chlorate,"\chemfig{
          \mcfright{O}{^{\mcfminus}}% 1
    -[:90]Cl% 2
             (
       =[:150]O% 3
             )
    =[:30]O% 4
}",2018-10-18 12:57:14
472,Trans-Chlordane,"\chemfig{
            Cl% 6
    >:[:330]% 5
     -[:276]% 4
               (
         <[:222]Cl% 7
               )
     -[:348]% 3
     <:[:60]% 2
               (
        <:[:132]% 1
         -[:204]% -> 5
               )
     -[:348]% 11
               (
          <[:60]Cl% 15
               )
     -[:312]% 10
               (
           -[:6]Cl% 16
               )
    =_[:240]% 9
               (
         -[:294]Cl% 17
               )
     -[:168]% 8
               (
         -[:132]% -> 3
               )
               (
         <[:240]Cl% 18
               )
      -[:24]% 12
               (
          -[:96]% -> 11
               )
               (
         -[:308]Cl% 13
               )
     -[:352]Cl% 14
}",2018-10-18 12:57:03
471,Chlordene,"\chemfig{
            Cl% 11
     -[:188]% 10
               (
          -[:52]Cl% 12
               )
     -[:156]% 9
               (
         -[:120]Cl% 13
               )
      -[:12]% 8
               (
          -[:66]Cl% 14
               )
    =_[:300]% 7
               (
         -[:354]Cl% 15
               )
     -[:228]% 6
               (
          -[:84]% -> 10
               )
               (
         -[:300]Cl% 16
               )
     -[:192]% 5
     -[:120]% 4
               (
          -[:48]% -> 9
               )
     -[:192]% 3
    =^[:264]% 2
     -[:336]% 1
               (
          -[:48]% -> 5
               )
}",2018-10-18 12:56:41
470,Chlorine monoxide,"\chemfig{
           Cl% 2
    -[:330]O% 1
     -[:30]Cl% 3
}",2018-10-18 12:56:31
469,Chlorocresol,"\chemfig{
            % 1
     -[:210]% 2
    =_[:270]% 3
               (
         -[:330]Cl% 9
               )
     -[:210]% 4
    =_[:150]% 5
      -[:90]% 6
               (
     -[:150,,,2]HO% 8
               )
     =_[:30]% 7
               (
         -[:330]% -> 2
               )
}",2018-10-18 12:56:25
468,Chloro-difluoro-methane,"\chemfig{
          F% 2
    -[:90]% 1
             (
       -[:150]F% 3
             )
    -[:30]Cl% 4
}",2018-10-18 12:56:14
467,Chloromethane,"\chemfig{
     % 1
    -Cl% 2
}",2018-10-18 12:55:33
466,Chlorophyll,"\chemfig{
                          % 1
                  -[:33.3]% 2
                 -[:333.3]% 3
                =^[:273.9]% 4
                             (
                     -[:214.6]% 64
    -[:352,26.521,,,draw=none]\mcfright{Mg}{^{2\mcfplus}}% 65
                             )
                 -[:335.2]% 5
                =^[:105.4]N% 6
                  -[:82.5]% 7
                             (
                     -[:212.6]% -> 3
                             )
                  =[:59.6]% 8
                  -[:36.7]% 9
                   =_[:66]% 10
                             (
                       -[:120]% 63
                             )
                   -[:354]% 11
                   =_[:30]% 12
                             (
                        -[:84]\mcfright{O}{^{\mcfminus}}% 62
                             )
                   -[:318]% 13
                             (
                       <:[:12]% 58
                                 (
                            -[:72]O% 60
                            -[:12]% 61
                                 )
                       =[:312]O% 59
                             )
                   -[:246]% 14
                             (
                      =_[:174]% 15
                                 (
                           -[:210]\mcfbelow{N}{^{\mcfminus}}% 16
                           -[:138]% -> 9
                                 )
                       -[:102]% -> 11
                             )
                 -[:311.3]% 17
                =^[:288.4]N% 18
                 -[:265.5]% 19
                             (
                     =[:242.6]% 20
                     -[:219.8]% 21
                    =^[:196.9]N% 22
                       -[:174]% 23
                                 (
                         -[:304.1]% 25
                                     (
                             -[:244.8]% 28
                             =[:304.8]% 29
                                     )
                          =^[:5.4]% 26
                                     (
                             -[:306.1]% 27
                                     )
                          -[:66.7]% -> 21
                                 )
                     =[:151.1]% 24
                     -[:128.2]% -> 5
                             )
                  -[:35.7]% 30
                             (
                    <:[:336.3]% 57
                             )
                    -[:97]% 31
                             (
                     -[:158.3]% -> 17
                             )
                  <[:37.6]% 32
                 -[:337.6]% 33
                  -[:37.6]% 34
                             (
                      =[:97.6]O% 35
                             )
                 -[:337.6]O% 36
                  -[:37.6]% 37
                 -[:337.6]% 38
                  =[:37.6]% 39
                             (
                      -[:97.6]% 40
                             )
                 -[:337.6]% 41
                  -[:37.6]% 42
                 -[:337.6]% 43
                  -[:37.6]% 44
                             (
                     <:[:97.6]% 45
                             )
                 -[:337.6]% 46
                  -[:37.6]% 47
                 -[:337.6]% 48
                  -[:37.6]% 49
                             (
                     <:[:97.6]% 50
                             )
                 -[:337.6]% 51
                  -[:37.6]% 52
                 -[:337.6]% 53
                  -[:37.6]% 54
                             (
                      -[:97.6]% 55
                             )
                 -[:337.6]% 56
}",2018-10-18 12:55:23
465,Chlorosulfuric acid,"\chemfig{
             HO% 1
    -[:60,,2]S% 2
                (
          =[:330]O% 3
                )
                (
          =[:150]O% 4
                )
       -[:60]Cl% 5
}",2018-10-18 12:55:12
464,Cholecalciferol,"\chemfig{
            % 1
     >:[:72]% 2
               (
         -[:132]% 3
         -[:192]% 4
         -[:132]% 5
         -[:192]% 6
                   (
             -[:132]% 8
                   )
         -[:252]% 7
               )
      -[:12]% 9
      <[:66]% 10
     -[:354]% 11
     >[:282]% 12
     -[:330]% 17
               (
         -[:270]% 16
         -[:210]% 15
         -[:150]% 14
          -[:90]% 13
                   (
             -[:138]% -> 9
                   )
                   (
             <[:204]% 28
                   )
          -[:30]% -> 12
               )
      =[:30]% 18
     -[:330]% 19
      =[:30]% 20
      -[:90]% 25
               (
         =[:150]% 26
               )
      -[:30]% 24
     -[:330]% 23
     -[:270]% 22
               (
    <:[:330,,,1]OH% 27
               )
     -[:210]% 21
               (
         -[:150]% -> 20
               )
}",2018-10-18 12:55:02
463,Cholesterol,"\chemfig{
            % 1
    >:[:102]% 2
               (
         -[:162]% 3
         -[:222]% 4
         -[:162]% 5
         -[:222]% 6
                   (
             -[:162]% 8
                   )
         -[:282]% 7
               )
      -[:42]% 9
      <[:96]% 10
      -[:24]% 11
     >[:312]% 12
     -[:240]% 13
               (
         -[:168]% -> 9
               )
               (
         <[:234]% 28
               )
     -[:300]% 14
           -% 15
      >[:60]% 16
     -[:120]% 17
               (
         -[:180]% -> 12
               )
     <:[:60]% 18
           -% 19
    =_[:300]% 20
     -[:240]% 21
               (
         -[:180]% -> 16
               )
               (
         <[:240]% 27
               )
     -[:300]% 22
           -% 23
      -[:60]% 24
               (
         <[,,,1]OH% 26
               )
     -[:120]% 25
               (
         -[:180]% -> 20
               )
}",2018-10-18 12:54:53
462,Chromate,"\chemfig{
             ^{\mcfminus}O% 1
    -[:60,,2]Cr% 2
                (
          =[:330]O% 3
                )
                (
          =[:150]O% 4
                )
       -[:60]\mcfright{O}{^{\mcfminus}}% 5
}",2018-10-18 12:54:35
461,Chromium,"\chemfig{
    Cr% 1
}",2018-10-18 12:54:30
460,Chromium trioxide,"\chemfig{
           O% 1
     =[:90]Cr% 2
              (
         =[:30]O% 4
              )
    =[:150]O% 3
}",2018-10-18 12:54:15
459,Chrysene,"\chemfig{
            % 1
     =_[:60]% 2
           -% 3
    =_[:300]% 4
     -[:240]% 5
               (
        =_[:180]% 6
         -[:120]% -> 1
               )
     -[:300]% 7
          =^% 8
      -[:60]% 9
    =_[:120]% 10
               (
         -[:180]% -> 4
               )
      -[:60]% 11
          =_% 12
     -[:300]% 13
          =_% 14
     -[:300]% 15
    =_[:240]% 16
     -[:180]% 17
    =_[:120]% 18
               (
          -[:60]% -> 13
               )
               (
         -[:180]% -> 9
               )
}",2018-10-18 12:54:08
458,Cinnabar,"\chemfig{
     S% 1
    =Hg% 2
}",2018-10-18 12:53:53
457,Cinnamic acid,"\chemfig{
            O% 10
      =[:90]% 9
               (
      -[:30,,,1]OH% 11
               )
     -[:150]% 8
     =[:210]% 7
     -[:150]% 4
     =^[:90]% 3
     -[:150]% 2
    =^[:210]% 1
     -[:270]% 6
    =^[:330]% 5
               (
          -[:30]% -> 4
               )
}",2018-10-18 12:53:42
456,Citric acid,"\chemfig{
              O% 3
        =[:60]% 2
                 (
       -[:120,,,2]HO% 4
                 )
             -% 1
       -[:300]% 5
                 (
           -[:240]% 10
                     (
           -[:300,,,1]OH% 12
                     )
           =[:180]O% 11
                 )
                 (
           -[,,,1]OH% 13
                 )
        -[:60]% 6
             -% 7
                 (
           =[:300]O% 8
                 )
    -[:60,,,1]OH% 9
}",2018-10-18 12:53:21
455,Cocaine,"\chemfig{
                    % 1
            -[:29.2]N% 2
            >[:50.3]% 3
      -[:96.1,1.069]% 4
      -[:298.7,0.88]% 5
    >:[:264.3,0.943]% 6
                       (
         -[:188.1,0.864]\phantom{N}% -> 2
                       )
       -[:329,1.126]% 7
                       (
              <:[:279.7]% 19
                           (
                   -[:339.7]O% 21
                   -[:279.7]% 22
                           )
               =[:219.7]O% 20
                       )
      -[:50.4,1.005]% 8
                       (
         -[:189.7,0.813]% 9
           -[:150,1.178]% -> 3
                       )
           <:[:30.1]O% 10
           -[:330.1]% 11
                       (
               =[:270.1]O% 12
                       )
            -[:30.1]% 13
          =^[:330.1]% 14
            -[:30.1]% 15
           =^[:90.1]% 16
           -[:150.1]% 17
          =^[:210.1]% 18
                       (
               -[:270.1]% -> 13
                       )
}",2018-10-18 12:53:05
454,Codeine,"\chemfig{
                  % 1
          -[:50.4]N% 2
    -[:115.2,0.75]% 3
     -[:64.8,0.75]% 4
    >:[:14.5,0.75]% 5
           -[:300]% 6
           -[:240]% 7
                     (
        -[:165.5,0.75]\phantom{N}% -> 2
                     )
           <[:180]% 8
           -[:120]% 9
           =^[:60]% 10
                     (
                     -% -> 5
                     )
           -[:120]% 11
                     (
              =^[:180]% 12
                         (
                   -[:120]O% 15
                   -[:180]% 16
                         )
               -[:240]% 13
              =^[:300]% 14
                     -% -> 9
                     )
      -[:48.2,1.5]O% 17
     >[:311.8,1.5]% 18
                     (
               -[:240]% -> 5
                     )
                 -% 19
                     (
            <[:60,,,1]OH% 22
                     )
           -[:300]% 20
          =_[:240]% 21
                     (
               >[:180]% -> 6
                     )
}",2018-10-18 12:52:55
453,Pseudo-conhydrine,"\chemfig{
           % 1
          -% 2
    -[:300]% 3
          -% 4
    -[:300]% 5
          -% 6
     -[:60]% 7
              (
        -[,,,1]OH% 10
              )
    -[:120]% 8
    -[:180]\mcfaboveright{N}{H}{^{\mcfplus}_2}% 9
              (
        -[:240]% -> 4
              )
}",2018-10-18 12:52:49
452,Copper,"\chemfig{
    Cu% 1
}",2018-10-18 12:52:13
451,Coronene,"\chemfig{
            % 1
     =_[:90]% 2
      -[:30]% 3
    =_[:330]% 4
     -[:270]% 5
    =_[:210]% 6
               (
         -[:150]% -> 1
               )
     -[:270]% 7
    =^[:330]% 8
      -[:30]% 9
     =^[:90]% 10
               (
         -[:150]% -> 5
               )
      -[:30]% 11
    =^[:330]% 12
               (
         -[:270]% 13
        =_[:210]% 14
         -[:150]% -> 9
               )
      -[:30]% 15
     =^[:90]% 16
     -[:150]% 17
    =^[:210]% 18
               (
         -[:270]% -> 11
               )
     -[:150]% 19
               (
         -[:210]% -> 4
               )
     =^[:90]% 20
               (
          -[:30]% 23
        =_[:330]% 24
         -[:270]% -> 17
               )
     -[:150]% 21
    =^[:210]% 22
               (
         -[:270]% -> 3
               )
}",2018-10-18 12:52:01
450,Cortisol,"\chemfig{
            % 1
    >:[:120]% 2
     -[:240]% 3
     -[:180]% 4
     -[:120]% 5
               (
         =[:180]O% 6
               )
      -[:60]% 7
          =_% 8
               (
         -[:300]% -> 2
               )
      -[:60]% 9
           -% 10
     >[:300]% 11
    >:[:240]% 12
               (
         -[:180]% -> 2
               )
     -[:300]% 13
               (
    <:[:240,,,2]HO% 26
               )
           -% 14
      -[:60]% 15
               (
        <:[:306]% 25
               )
     -[:120]% 16
               (
         -[:180]% -> 11
               )
     <:[:48]% 17
     -[:336]% 18
     -[:264]% 19
               (
         -[:192]% -> 15
               )
               (
     <[:286,,,1]OH% 24
               )
           -% 20
               (
         =[:300]O% 21
               )
      -[:60]% 22
     -[,,,1]OH% 23
}",2018-10-18 12:51:52
449,Cortisone,"\chemfig{
            % 1
    >:[:120]% 2
     -[:240]% 3
     -[:180]% 4
     -[:120]% 5
               (
         =[:180]O% 6
               )
      -[:60]% 7
          =_% 8
               (
         -[:300]% -> 2
               )
      -[:60]% 9
           -% 10
     >[:300]% 11
     -[:240]% 12
               (
         -[:180]% -> 2
               )
    <:[:300]% 13
               (
         =[:240]O% 14
               )
           -% 15
      -[:60]% 16
               (
        <:[:306]% 26
               )
     -[:120]% 17
               (
         -[:180]% -> 11
               )
     <:[:48]% 18
     -[:336]% 19
     -[:264]% 20
               (
         -[:192]% -> 16
               )
               (
     <[:286,,,1]OH% 25
               )
           -% 21
               (
         =[:300]O% 22
               )
      -[:60]% 23
     -[,,,1]OH% 24
}",2018-10-18 12:51:40
448,Corundum,"\chemfig{
           O% 1
     =[:30]Al% 2
    -[:330]O% 3
     -[:30]Al% 4
    =[:330]O% 5
}",2018-10-18 12:51:28
447,Coumarin,"\chemfig{
            O% 10
     =[:210]% 9
     -[:270]% 8
    =_[:210]% 7
     -[:150]% 5
      -[:90]% 4
               (
          -[:30]O% 11
         -[:330]% -> 9
               )
    =^[:150]% 3
     -[:210]% 2
    =^[:270]% 1
     -[:330]% 6
               (
         =^[:30]% -> 5
               )
}",2018-10-18 12:51:20
446,Creatine,"\chemfig{
               % 1
         -[:90]N% 2
                  (
             -[:30]% 7
                      (
            -[:330,,,1]NH_2% 9
                      )
         =[:90,,,1]NH% 8
                  )
        -[:150]% 3
        -[:210]% 4
                  (
            =[:270]O% 5
                  )
    -[:150,,,2]HO% 6
}",2018-10-18 12:51:07
445,m-Cresol,"\chemfig{
            % 1
     -[:330]% 2
     =_[:30]% 3
     -[:330]% 4
               (
      -[:30,,,1]OH% 8
               )
    =_[:270]% 5
     -[:210]% 6
    =_[:150]% 7
               (
          -[:90]% -> 2
               )
}",2018-10-18 12:50:59
444,p-Cresol,"\chemfig{
            % 1
           -% 2
    =^[:300]% 3
           -% 4
     =^[:60]% 5
               (
         -[,,,1]OH% 8
               )
     -[:120]% 6
    =^[:180]% 7
               (
         -[:240]% -> 2
               )
}",2018-10-18 12:50:52
443,Crocoite,"\chemfig{
                           H_2O% 2
     -[:180,,2,2,draw=none]H_2O% 1
                              (
          -[:90,,2,2,draw=none]H_2O% 4
                              )
                              (
      -[:45,1.414,2,,draw=none]Cr% 5
                              )
                              (
    -[:26.6,2.236,2,,draw=none]\lewis{0:,Pb}% 6
                              )
        -[,2,2,2,draw=none]H_2O% 3
}",2018-10-18 12:50:39
442,Cryolite,"\chemfig{
                               F% 1
                              -\mcfabove{Al}{_{3\mcfminus}}% 2
                                  (
                            -[:240]F% 3
                                  )
                                  (
                            -[:120]F% 4
                                  )
                                  (
                            -[:300]F% 5
                                  )
                                  (
                             -[:60]F% 6
                                  )
                              -F% 7
                                  (
        -[:124.9,3.495,,,draw=none]\mcfright{Na}{^{\mcfplus}}% 9
                                  )
                                  (
           -[:90,2.866,,,draw=none]\mcfright{Na}{^{\mcfplus}}% 10
                                  )
    -[:336.6,2.179,,,draw=none]\mcfright{Na}{^{\mcfplus}}% 8
}",2018-10-18 12:50:31
441,Cucurbitine,"\chemfig{
           O% 7
     =[:90]% 6
              (
     -[:30,,,1]OH% 8
              )
    -[:150]% 5
              (
     <[:54,,,1]NH_2% 9
              )
    -[:246]% 4
    -[:174]\mcfbelow{N}{H}% 3
    -[:102]% 2
     -[:30]% 1
              (
        -[:318]% -> 5
              )
}",2018-10-18 12:50:22
440,Cumene hydroperoxide,Cumene hydroperoxide,2018-10-18 12:50:02
439,Curcumin,"\chemfig{
            % 1
      -[:30]O% 2
      -[:90]% 3
     =^[:30]% 4
               (
     -[:330,,,1]OH% 27
               )
      -[:90]% 5
    =^[:150]% 6
     -[:210]% 7
               (
        =^[:270]% 8
         -[:330]% -> 3
               )
     -[:150]% 9
     =[:210]% 10
     -[:150]% 11
               (
          =[:90]O% 12
               )
     -[:210]% 13
     -[:150]% 14
               (
          =[:90]O% 15
               )
     -[:210]% 16
     =[:150]% 17
     -[:210]% 18
    =^[:150]% 19
     -[:210]% 20
               (
         -[:150]O% 25
          -[:90]% 26
               )
    =^[:270]% 21
               (
     -[:210,,,2]HO% 24
               )
     -[:330]% 22
     =^[:30]% 23
               (
          -[:90]% -> 18
               )
}",2018-10-18 12:49:47
438,Cyanide ion,"\chemfig{
          ^{\mcfminus}C% 1
    ~[,,2]N% 2
}",2018-10-18 12:49:35
437,Cyanoacetylene,"\chemfig{
     % 1
    ~% 2
    -% 3
    ~N% 4
}",2018-10-18 12:49:27
436,Cyanogen,"\chemfig{
     N% 2
    ~% 1
    -% 3
    ~N% 4
}",2018-10-18 12:49:15
435,Cyclobutane,"\chemfig{
           % 1
          -% 2
    -[:270]% 3
    -[:180]% 4
              (
         -[:90]% -> 1
              )
}",2018-10-18 12:48:58
434,Cyclohexane,"\chemfig{
           % 1
    -[:180]% 2
    -[:240]% 3
    -[:300]% 4
          -% 5
     -[:60]% 6
              (
        -[:120]% -> 1
              )
}",2018-10-18 12:44:12
433,Cyclopropane,"\chemfig{
           % 1
          -% 2
    -[:240]% 3
              (
        -[:120]% -> 1
              )
}",2018-10-18 12:43:50
432,Cyclopropane carboxylic acid,"\chemfig{
           O% 5
    =[:240]% 4
              (
    -[:300,,,1]OH% 6
              )
    -[:180]% 3
    -[:210]% 2
     -[:90]% 1
              (
        -[:330]% -> 3
              )
}",2018-10-18 12:43:36
431,Cyclopropenylidene,"\chemfig{
            % 1
          =_% 2
    =_[:240]% 3
               (
         -[:120]% -> 1
               )
}",2018-10-18 12:43:24
430,Cycloxazoline,"\chemfig{
                % 1
          >[:24]% 2
         -[:330]% 3
      <:[:284.9]% 4
                   (
           =[:205.1]O% 5
                   )
       -[:305.3]\mcfbelow{N}{H}% 6
       -[:325.7]% 7
                   (
          <:[:245.9]% 37
                       (
               -[:185.9]% 39
                       )
           -[:305.9]% 38
                   )
       -[:346.1]% 8
        =_[:6.5]N% 9
         >:[:27]% 10
                   (
           -[:257.8]% 11
                       (
               <[:317.3]% 13
                       )
           -[:196.7]O% 12
           -[:135.7]% -> 8
                   )
        -[:47.4]% 14
                   (
           =[:327.6]O% 15
                   )
    -[:67.8,,,1]NH% 16
     -[:88.2,,1]% 17
                   (
            <:[:8.4]% 34
                       (
               -[:308.4]% 36
                       )
            -[:68.4]% 35
                   )
       -[:108.6]% 18
        =_[:129]N% 19
      >:[:149.5]% 20
                   (
            -[:20.3]% 21
                       (
                <[:79.8]% 23
                       )
           -[:319.3]O% 22
           -[:258.2]% -> 18
                   )
       -[:169.9]% 24
                   (
            =[:90.1]O% 25
                   )
       -[:190.3]\mcfabove{N}{H}% 26
       -[:210.7]% 27
                   (
          <:[:130.9]% 31
                       (
                -[:70.9]% 33
                       )
           -[:190.9]% 32
                   )
       -[:231.1]% 28
                   (
             -[:186]O% 30
             -[:258]% -> 2
                   )
        =_[:294]N% 29
                   (
             -[:222]% -> 3
                   )
}",2018-10-18 12:43:13
429,Cymobarbatol,"\chemfig{
            % 1
     >[:270]% 2
      -[:30]% 3
     -[:330]% 4
     -[:270]% 5
               (
        <:[:330]Br% 20
               )
     -[:210]% 6
               (
         -[:310]% 18
               )
               (
         -[:230]% 19
               )
    >:[:150]% 7
               (
          -[:90]% -> 2
               )
     -[:210]% 8
     -[:150]% 9
    =_[:210]% 10
     -[:150]% 11
               (
     -[:210,,,2]HO% 17
               )
     =_[:90]% 12
               (
         -[:150]Br% 16
               )
      -[:30]% 13
    =_[:330]% 14
               (
         -[:270]% -> 9
               )
      -[:30]O% 15
               (
         -[:330]% -> 2
               )
}",2018-10-18 12:43:02
428,Cysteine,"\chemfig{
            O% 4
     =[:300]% 3
               (
     -[:240,,,2]HO% 5
               )
           -% 2
               (
    <:[:300,,,1]NH_2% 6
               )
      -[:60]% 1
     -[,,,1]SH% 7
}",2018-10-18 12:42:53
427,Cytidine,"\chemfig{
              O% 5
       =[:234]% 4
       -[:294]N% 3
                 (
           -[:234]% 2
          =_[:174]% 1
           -[:114]% 7
                     (
           -[:174,,,2]H_2N% 8
                     )
           =_[:54]N% 6
           -[:354]% -> 4
                 )
      >:[:354]% 9
       -[:300]% 10
                 (
       <[:246,,,2]HO% 17
                 )
        -[:12]% 11
                 (
       <[:318,,,1]OH% 16
                 )
        -[:84]% 12
                 (
           -[:156]O% 13
           -[:228]% -> 9
                 )
       <:[:30]% 14
    -[:90,,,1]OH% 15
}",2018-10-18 12:42:47
426,Cytosine,"\chemfig{
            O% 5
      =[:30]% 4
     -[:330]\mcfbelow{N}{H}% 3
      -[:30]% 2
               (
     -[:330,,,1]NH_2% 8
               )
     =^[:90]% 1
     -[:150]% 7
    =^[:210]N% 6
               (
         -[:270]% -> 4
               )
}",2018-10-18 12:42:33
425,D-Glucitol,"\chemfig{
               HO% 7
     -[:330,,2]% 6
         -[:30]% 5
                  (
        <:[:90,,,1]OH% 8
                  )
        -[:330]% 4
                  (
       <:[:270,,,1]OH% 9
                  )
         -[:30]% 3
                  (
        <:[:90,,,1]OH% 10
                  )
        -[:330]% 2
                  (
        <[:270,,,1]OH% 11
                  )
         -[:30]% 1
    -[:330,,,1]OH% 12
}",2018-10-18 12:41:03
424,D-(-)-Luciferin,"\chemfig{
           O% 11
     =[:30]% 10
     -[:90]% 9
    =_[:30]% 8
    -[:330]% 7
    =_[:18]N% 6
    -[:306]% 5
              (
        -[:234]S% 14
        -[:162]% 13
                  (
             -[:90]% -> 7
                  )
       =_[:210]% 12
        -[:150]% -> 10
              )
          =% 4
     -[:54]\mcfabove{N}{H}% 3
    -[:342]% 2
              (
         <[:36]% 16
                  (
        -[:336,,,1]OH% 18
                  )
         =[:96]O% 17
              )
    -[:270]% 1
    -[:198]S% 15
              (
        -[:126]% -> 4
              )
}",2018-10-18 12:40:48
423,Dactylallene,"\chemfig{
              % 1
     >[:334.9]% 2
        -[:48]% 3
      =[:14.2]% 4
     -[:340.5]% 5
     -[:306.7]% 6
                 (
         <:[:19.8]Br% 20
                 )
     -[:272.9]% 7
       -[:300]% 8
       -[:228]% 9
                 (
           <[:282]Cl% 19
                 )
       -[:156]% 10
                 (
            -[:84]O% 11
           >:[:12]% -> 7
                 )
     <[:183.1]% 12
     -[:149.3]% 13
                 (
         -[:115.5]O% 14
          -[:81.8]% -> 2
                 )
    <:[:222.4]% 15
     =[:162.4]% 16
     =[:162.4]% 17
     -[:222.4]Br% 18
}",2018-10-18 12:40:37
422,"p,p-DDE","\chemfig{
            Cl% 9
     -[:330]% 8
               (
          -[:30]Cl% 10
               )
     =[:270]% 7
               (
         -[:330]% 6
         =_[:30]% 5
         -[:330]% 4
        =_[:270]% 3
                   (
             -[:330]Cl% 18
                   )
         -[:210]% 2
        =_[:150]% 1
          -[:90]% -> 6
               )
     -[:210]% 11
    =^[:150]% 12
     -[:210]% 13
    =^[:270]% 14
               (
         -[:210]Cl% 17
               )
     -[:330]% 15
     =^[:30]% 16
               (
          -[:90]% -> 11
               )
}",2018-10-18 12:40:30
421,DDT,"\chemfig{
            Cl% 14
      -[:30]% 11
     =_[:90]% 10
      -[:30]% 9
    =_[:330]% 8
               (
         -[:270]% 13
        =_[:210]% 12
         -[:150]% -> 11
               )
      -[:30]% 7
               (
          -[:90]% 15
                   (
              -[:30]Cl% 17
                   )
                   (
              -[:90]Cl% 18
                   )
         -[:150]Cl% 16
               )
     -[:330]% 6
     =_[:30]% 5
     -[:330]% 4
    =_[:270]% 3
               (
         -[:330]Cl% 19
               )
     -[:210]% 2
    =_[:150]% 1
               (
          -[:90]% -> 6
               )
}",2018-10-18 12:40:24
420,Decachlorobiphenyl,"\chemfig{
            Cl% 7
     -[:240]% 6
    =^[:180]% 5
               (
         -[:120]Cl% 8
               )
     -[:240]% 4
               (
         -[:180]Cl% 9
               )
    =^[:300]% 3
               (
         -[:240]Cl% 10
               )
           -% 2
               (
         -[:300]Cl% 11
               )
     =^[:60]% 1
               (
         -[:120]% -> 6
               )
           -% 12
     =_[:60]% 13
               (
         -[:120]Cl% 22
               )
           -% 14
               (
          -[:60]Cl% 21
               )
    =_[:300]% 15
               (
               -Cl% 20
               )
     -[:240]% 16
               (
         -[:300]Cl% 19
               )
    =_[:180]% 17
               (
         -[:120]% -> 12
               )
     -[:240]Cl% 18
}",2018-10-18 12:40:13
419,Decamine,Decachlorobiphenyl,2018-10-18 12:39:56
